RUN_NAME,Mean,Stdv,Mins,Maxs,Range,STATION_FACTOR,TURB_INT,TREND_CORR_TI
200411240520,11.93,5.86,-11.00,30.50,41.50,999.0,999.0,999.0
200411240530,8.72,6.45,-16.10,40.10,56.20,999.0,999.0,999.0
200411240540,6.48,5.30,-13.40,29.60,43.00,999.0,999.0,999.0
200411240550,1.43,5.30,-29.10,23.10,52.20,999.0,999.0,999.0
200411240600,0.94,6.33,-22.30,21.60,43.90,999.0,999.0,999.0
200411240610,3.35,5.24,-18.90,20.40,39.30,999.0,999.0,999.0
200411240620,14.41,5.43,-4.90,32.20,37.10,999.0,999.0,999.0
200411240630,18.85,5.14,-3.20,31.00,34.20,999.0,999.0,999.0
200411240640,14.62,4.79,-16.50,25.60,42.10,999.0,999.0,999.0
200411241810,28.22,20.08,-47.80,123.20,171.00,999.0,999.0,999.0
200411241820,19.83,17.03,-45.80,108.90,154.70,999.0,999.0,999.0
200411241830,4.39,8.24,-38.70,53.30,92.00,999.0,999.0,999.0
200411241840,6.46,6.45,-22.50,34.70,57.20,999.0,999.0,999.0
200411241850,6.94,6.51,-26.10,32.20,58.30,999.0,999.0,999.0
200411241900,9.45,6.84,-19.70,48.50,68.20,999.0,999.0,999.0
200411241910,8.96,7.67,-38.00,46.10,84.10,999.0,999.0,999.0
200411241920,8.66,8.20,-32.50,44.90,77.40,999.0,999.0,999.0
200411241930,8.23,8.86,-32.20,40.30,72.50,999.0,999.0,999.0
200411241940,3.29,9.84,-56.00,40.60,96.60,999.0,999.0,999.0
200411241950,8.56,10.33,-33.80,52.60,86.40,999.0,999.0,999.0
200411242000,10.44,9.40,-34.90,47.60,82.50,999.0,999.0,999.0
200411242010,8.40,10.87,-38.60,52.60,91.20,999.0,999.0,999.0
200411242020,9.82,9.02,-25.50,50.30,75.80,999.0,999.0,999.0
200411242030,8.92,8.64,-31.80,43.80,75.60,999.0,999.0,999.0
200411242040,8.56,9.84,-33.30,61.20,94.50,999.0,999.0,999.0
200411242050,9.68,9.22,-34.70,53.30,88.00,999.0,999.0,999.0
200411242100,8.73,9.73,-42.70,46.40,89.10,999.0,999.0,999.0
200411242110,7.32,10.35,-54.20,62.90,117.10,999.0,999.0,999.0
200411242120,6.41,11.10,-42.00,46.70,88.70,999.0,999.0,999.0
200411242130,11.51,10.94,-31.90,74.70,106.60,999.0,999.0,999.0
200411242140,12.39,10.87,-44.20,57.70,101.90,999.0,999.0,999.0
200411242150,7.74,11.29,-48.10,62.70,110.80,999.0,999.0,999.0
200411242200,9.80,11.22,-52.60,58.60,111.20,999.0,999.0,999.0
200411242210,8.61,9.85,-34.40,53.50,87.90,999.0,999.0,999.0
200411242220,6.68,10.64,-37.20,50.00,87.20,999.0,999.0,999.0
200411242230,7.70,10.67,-45.30,48.40,93.70,999.0,999.0,999.0
200411242240,7.69,10.10,-35.50,45.70,81.20,999.0,999.0,999.0
200411242250,7.52,10.11,-36.30,48.00,84.30,999.0,999.0,999.0
200411242300,5.44,10.72,-41.40,55.40,96.80,999.0,999.0,999.0
200411242310,9.51,10.91,-47.00,62.70,109.70,999.0,999.0,999.0
200411242320,10.96,10.18,-38.30,52.90,91.20,999.0,999.0,999.0
200411242330,7.39,11.71,-41.70,52.50,94.20,999.0,999.0,999.0
200411242340,8.47,10.37,-37.40,49.50,86.90,999.0,999.0,999.0
200411242350,3.08,11.05,-52.50,41.80,94.30,999.0,999.0,999.0
200411250000,5.47,10.50,-43.60,51.80,95.40,999.0,999.0,999.0
200411250010,5.70,10.40,-41.90,53.20,95.10,999.0,999.0,999.0
200411250020,5.46,10.70,-47.10,51.50,98.60,999.0,999.0,999.0
200411250030,8.28,10.21,-39.10,46.80,85.90,999.0,999.0,999.0
200411250040,3.24,11.57,-46.80,46.10,92.90,999.0,999.0,999.0
200411250050,6.76,11.29,-46.90,50.70,97.60,999.0,999.0,999.0
200411250100,3.23,11.34,-54.90,41.90,96.80,999.0,999.0,999.0
200411250110,3.11,11.38,-51.50,50.70,102.20,999.0,999.0,999.0
200411250120,0.24,12.03,-61.60,40.40,102.00,999.0,999.0,999.0
200411250130,0.75,11.90,-51.60,44.50,96.10,999.0,999.0,999.0
200411250140,359.27,12.62,-50.80,41.00,91.80,999.0,999.0,999.0
200411250150,3.55,13.07,-71.40,42.60,114.00,999.0,999.0,999.0
200411250200,2.54,12.77,-45.90,48.20,94.10,999.0,999.0,999.0
200411250210,2.66,13.33,-54.50,50.80,105.30,999.0,999.0,999.0
200411250220,4.32,12.97,-59.50,50.20,109.70,999.0,999.0,999.0
200411250230,0.09,14.11,-53.60,48.50,102.10,999.0,999.0,999.0
200411250240,1.15,13.64,-57.20,59.50,116.70,999.0,999.0,999.0
200411250250,359.22,12.86,-52.20,42.60,94.80,999.0,999.0,999.0
200411250300,4.74,12.79,-56.30,48.20,104.50,999.0,999.0,999.0
200411250310,5.01,12.98,-59.60,52.50,112.10,999.0,999.0,999.0
200411250320,2.60,13.48,-50.70,56.10,106.80,999.0,999.0,999.0
200411250330,2.43,14.08,-60.40,54.50,114.90,999.0,999.0,999.0
200411250340,358.68,13.78,-55.80,54.30,110.10,999.0,999.0,999.0
200411250350,0.47,14.53,-61.00,53.10,114.10,999.0,999.0,999.0
200411250400,2.59,12.91,-49.20,52.50,101.70,999.0,999.0,999.0
200411250410,0.99,13.22,-58.70,52.20,110.90,999.0,999.0,999.0
200411250420,2.28,12.68,-55.90,49.40,105.30,999.0,999.0,999.0
200411250430,2.24,12.41,-48.10,48.40,96.50,999.0,999.0,999.0
200411250440,1.77,12.56,-47.40,52.20,99.60,999.0,999.0,999.0
200411250450,2.88,12.37,-51.40,50.30,101.70,999.0,999.0,999.0
200411250500,4.89,12.79,-63.60,50.30,113.90,999.0,999.0,999.0
200411250510,2.79,12.55,-53.80,56.10,109.90,999.0,999.0,999.0
200411250520,2.66,12.32,-51.60,57.80,109.40,999.0,999.0,999.0
200411250530,3.09,11.81,-45.00,52.70,97.70,999.0,999.0,999.0
200411250540,5.91,11.51,-40.70,66.20,106.90,999.0,999.0,999.0
200411250550,4.58,11.45,-45.30,56.10,101.40,999.0,999.0,999.0
200411250600,5.19,11.89,-49.30,51.80,101.10,999.0,999.0,999.0
200411250610,4.45,11.41,-51.80,59.50,111.30,999.0,999.0,999.0
200411250620,0.48,11.23,-44.40,43.70,88.10,999.0,999.0,999.0
200411250630,359.13,10.93,-55.90,43.30,99.20,999.0,999.0,999.0
200411250640,1.00,12.05,-49.50,50.40,99.90,999.0,999.0,999.0
200411250650,2.67,11.41,-58.20,48.90,107.10,999.0,999.0,999.0
200411250700,1.71,10.39,-39.60,46.00,85.60,999.0,999.0,999.0
200411250710,6.08,11.44,-46.30,51.20,97.50,999.0,999.0,999.0
200411250720,1.01,12.22,-49.20,54.00,103.20,999.0,999.0,999.0
200411250730,0.75,11.39,-49.60,40.30,89.90,999.0,999.0,999.0
200411250740,0.98,11.25,-50.50,41.00,91.50,999.0,999.0,999.0
200411250750,356.94,11.09,-51.50,38.60,90.10,999.0,999.0,999.0
200411250800,356.59,10.96,-53.50,33.50,87.00,999.0,999.0,999.0
200411250810,359.93,11.13,-46.90,36.30,83.20,999.0,999.0,999.0
200411250820,2.45,11.10,-45.70,46.20,91.90,999.0,999.0,999.0
200411250830,1.74,11.08,-52.30,40.10,92.40,999.0,999.0,999.0
200411250840,0.31,10.93,-49.40,40.00,89.40,999.0,999.0,999.0
200411250850,3.20,10.91,-53.00,42.30,95.30,999.0,999.0,999.0
200411251000,1.90,10.15,-56.00,44.00,100.00,999.0,999.0,999.0
200411251100,0.64,10.30,-47.00,42.00,89.00,999.0,999.0,999.0
200411251110,3.51,11.26,-52.00,43.00,95.00,999.0,999.0,999.0
200411251120,1.97,10.80,-47.00,44.00,91.00,999.0,999.0,999.0
200411251130,1.69,9.82,-45.00,33.00,78.00,999.0,999.0,999.0
200411251140,4.46,10.53,-44.00,46.00,90.00,999.0,999.0,999.0
200411251150,4.93,10.56,-46.00,43.00,89.00,999.0,999.0,999.0
200411251210,5.06,9.82,-42.00,42.00,84.00,999.0,999.0,999.0
200411251230,1.59,9.73,-53.00,37.00,90.00,999.0,999.0,999.0
200411251240,0.51,9.23,-41.00,34.00,75.00,999.0,999.0,999.0
200411251250,359.17,9.33,-50.00,31.00,81.00,999.0,999.0,999.0
200411251320,359.83,9.80,-43.00,46.00,89.00,999.0,999.0,999.0
200411251330,3.46,9.27,-40.00,42.00,82.00,999.0,999.0,999.0
200411251420,0.05,9.81,-45.00,45.00,90.00,999.0,999.0,999.0
200411251450,358.70,9.66,-53.00,35.00,88.00,999.0,999.0,999.0
200411251500,358.68,9.59,-46.00,36.00,82.00,999.0,999.0,999.0
200411251510,359.86,9.14,-41.00,30.00,71.00,999.0,999.0,999.0
200411251530,0.73,9.48,-43.00,34.00,77.00,999.0,999.0,999.0
200411251640,5.10,10.21,-45.00,39.00,84.00,999.0,999.0,999.0
200411251650,2.73,10.31,-50.00,42.00,92.00,999.0,999.0,999.0
200411251700,1.63,10.25,-47.00,34.00,81.00,999.0,999.0,999.0
200411251740,3.48,10.20,-46.00,36.00,82.00,999.0,999.0,999.0
200411251750,5.01,9.92,-39.00,45.00,84.00,999.0,999.0,999.0
200411251810,3.73,10.76,-48.00,41.00,89.00,999.0,999.0,999.0
200411251920,1.25,9.98,-56.00,35.00,91.00,999.0,999.0,999.0
200411251930,4.69,10.23,-56.00,38.00,94.00,999.0,999.0,999.0
200411251950,5.17,10.98,-46.00,42.00,88.00,999.0,999.0,999.0
200411252030,4.07,10.30,-48.00,43.00,91.00,999.0,999.0,999.0
200411252040,1.56,10.60,-44.00,40.00,84.00,999.0,999.0,999.0
200411252050,1.40,11.46,-46.00,45.00,91.00,999.0,999.0,999.0
200411252110,4.65,9.96,-49.00,43.00,92.00,999.0,999.0,999.0
200411252120,4.23,11.43,-50.00,39.00,89.00,999.0,999.0,999.0
200411252130,0.79,10.75,-63.00,36.00,99.00,999.0,999.0,999.0
200411252140,3.17,10.83,-41.00,43.00,84.00,999.0,999.0,999.0
200411252240,2.43,10.40,-50.00,42.00,92.00,999.0,999.0,999.0
200411252320,4.86,10.73,-53.00,39.00,92.00,999.0,999.0,999.0
200411252340,2.92,11.57,-50.00,40.00,90.00,999.0,999.0,999.0
200411252350,4.13,11.77,-45.00,41.00,86.00,999.0,999.0,999.0
200411260000,2.12,11.54,-49.00,42.00,91.00,999.0,999.0,999.0
200411260020,2.59,10.68,-47.00,34.00,81.00,999.0,999.0,999.0
200411260040,4.52,10.01,-44.00,33.00,77.00,999.0,999.0,999.0
200411260050,6.99,10.09,-46.00,40.00,86.00,999.0,999.0,999.0
200411260100,1.40,10.20,-45.00,33.00,78.00,999.0,999.0,999.0
200411260110,359.44,10.52,-52.00,46.00,98.00,999.0,999.0,999.0
200411260120,3.36,10.05,-44.00,39.00,83.00,999.0,999.0,999.0
200411260140,5.01,9.14,-44.00,40.00,84.00,999.0,999.0,999.0
200411260150,3.25,10.49,-52.00,33.00,85.00,999.0,999.0,999.0
200411260220,2.81,10.17,-44.00,34.00,78.00,999.0,999.0,999.0
200411260230,1.65,11.26,-43.00,37.00,80.00,999.0,999.0,999.0
200411260420,6.51,6.92,-29.00,34.00,63.00,999.0,999.0,999.0
200411260430,8.14,6.84,-21.00,46.00,67.00,999.0,999.0,999.0
200411260440,6.37,6.70,-31.00,35.00,66.00,999.0,999.0,999.0
200411260550,3.90,8.66,-41.00,36.00,77.00,999.0,999.0,999.0
200411260610,2.15,9.15,-43.00,34.00,77.00,999.0,999.0,999.0
200411260620,1.14,11.00,-41.00,44.00,85.00,999.0,999.0,999.0
200411260630,4.62,9.75,-38.00,36.00,74.00,999.0,999.0,999.0
200411260640,5.13,10.93,-39.00,47.00,86.00,999.0,999.0,999.0
200411260710,3.81,9.59,-41.00,36.00,77.00,999.0,999.0,999.0
200411260740,4.42,9.13,-50.00,41.00,91.00,999.0,999.0,999.0
200411260750,3.83,9.88,-45.00,38.00,83.00,999.0,999.0,999.0
200411260810,4.08,9.21,-40.00,33.00,73.00,999.0,999.0,999.0
200411260820,2.52,9.70,-44.00,36.00,80.00,999.0,999.0,999.0
200411260840,0.01,11.66,-44.00,33.00,77.00,999.0,999.0,999.0
200411261020,2.58,10.31,-53.00,34.00,87.00,999.0,999.0,999.0
200411261030,3.41,9.97,-42.00,29.00,71.00,999.0,999.0,999.0
200411261040,1.11,10.22,-46.00,41.00,87.00,999.0,999.0,999.0
200411261050,0.56,10.37,-44.00,33.00,77.00,999.0,999.0,999.0
200411261200,2.97,10.87,-45.00,39.00,84.00,999.0,999.0,999.0
200411261220,4.58,9.45,-37.00,40.00,77.00,999.0,999.0,999.0
200411261310,2.67,9.90,-41.00,33.00,74.00,999.0,999.0,999.0
200411261330,6.85,11.22,-48.00,70.00,118.00,999.0,999.0,999.0
200411261340,14.55,10.78,-37.00,58.00,95.00,999.0,999.0,999.0
200411261350,359.91,14.60,-53.00,55.00,108.00,999.0,999.0,999.0
200411261400,1.04,14.77,-66.00,53.00,119.00,999.0,999.0,999.0
200411261410,1.65,15.68,-84.00,67.00,151.00,999.0,999.0,999.0
200411261420,6.22,12.65,-48.00,53.00,101.00,999.0,999.0,999.0
200411261430,9.02,12.43,-42.00,82.00,124.00,999.0,999.0,999.0
200411261440,9.43,13.11,-49.00,63.00,112.00,999.0,999.0,999.0
200411261450,10.31,12.63,-40.00,77.00,117.00,999.0,999.0,999.0
200411261500,10.58,13.00,-57.00,76.00,133.00,999.0,999.0,999.0
200411261510,11.18,12.23,-44.00,78.00,122.00,999.0,999.0,999.0
200411261520,13.20,12.83,-49.00,86.00,135.00,999.0,999.0,999.0
200411261530,11.57,12.81,-44.00,76.00,120.00,999.0,999.0,999.0
200411261540,15.47,12.74,-40.00,69.00,109.00,999.0,999.0,999.0
200411261550,20.91,13.10,-35.00,120.00,155.00,999.0,999.0,999.0
200411261600,26.19,10.35,-30.00,87.00,117.00,999.0,999.0,999.0
200411261610,19.47,11.73,-35.00,63.00,98.00,999.0,999.0,999.0
200411261620,13.72,12.84,-43.00,67.00,110.00,999.0,999.0,999.0
200411261630,9.62,15.97,-70.00,79.00,149.00,999.0,999.0,999.0
200411261640,11.60,14.17,-40.00,87.00,127.00,999.0,999.0,999.0
200411261650,9.78,15.10,-41.00,93.00,134.00,999.0,999.0,999.0
200411261700,9.67,13.11,-53.00,64.00,117.00,999.0,999.0,999.0
200411261710,9.99,13.49,-67.00,55.00,122.00,999.0,999.0,999.0
200411261720,9.35,15.57,-56.00,89.00,145.00,999.0,999.0,999.0
200411261730,8.37,14.87,-49.00,86.00,135.00,999.0,999.0,999.0
200411261740,8.61,15.17,-48.00,75.00,123.00,999.0,999.0,999.0
200411261750,11.98,15.12,-49.00,112.00,161.00,999.0,999.0,999.0
200411261800,4.53,10.77,-48.00,87.00,135.00,999.0,999.0,999.0
200411261910,5.15,9.78,-43.00,46.00,89.00,999.0,999.0,999.0
200411262150,12.75,10.34,-43.00,60.00,103.00,999.0,999.0,999.0
200411270210,3.63,12.73,-50.00,54.00,104.00,999.0,999.0,999.0
200411270250,2.61,9.92,-47.00,38.00,85.00,999.0,999.0,999.0
200411270300,357.87,10.20,-43.00,33.00,76.00,999.0,999.0,999.0
200411270320,359.38,9.50,-42.00,45.00,87.00,999.0,999.0,999.0
200411270330,1.08,8.36,-33.00,38.00,71.00,999.0,999.0,999.0
200411270340,1.62,8.14,-38.00,37.00,75.00,999.0,999.0,999.0
200411270350,4.57,8.27,-49.00,38.00,87.00,999.0,999.0,999.0
200411270420,358.84,8.15,-38.00,26.00,64.00,999.0,999.0,999.0
200411270430,357.68,8.99,-42.00,35.00,77.00,999.0,999.0,999.0
200411270440,5.59,7.87,-33.00,42.00,75.00,999.0,999.0,999.0
200411270500,3.60,7.87,-35.00,32.00,67.00,999.0,999.0,999.0
200411270510,1.81,7.82,-45.00,28.00,73.00,999.0,999.0,999.0
200411270520,4.38,8.16,-50.00,35.00,85.00,999.0,999.0,999.0
200411270530,5.32,8.00,-38.00,38.00,76.00,999.0,999.0,999.0
200411270540,5.74,7.84,-28.00,34.00,62.00,999.0,999.0,999.0
200411270550,4.78,8.34,-37.00,41.00,78.00,999.0,999.0,999.0
200411270600,2.08,8.23,-39.00,45.00,84.00,999.0,999.0,999.0
200411270610,0.75,7.82,-34.00,30.00,64.00,999.0,999.0,999.0
200411270620,4.46,8.05,-28.00,35.00,63.00,999.0,999.0,999.0
200411270630,359.79,7.70,-37.00,25.00,62.00,999.0,999.0,999.0
200411270640,0.89,7.95,-36.00,29.00,65.00,999.0,999.0,999.0
200411270650,3.88,8.31,-36.00,31.00,67.00,999.0,999.0,999.0
200411270720,3.44,8.55,-37.00,47.00,84.00,999.0,999.0,999.0
200411270730,5.39,8.43,-41.00,45.00,86.00,999.0,999.0,999.0
200411270740,3.10,8.15,-37.00,33.00,70.00,999.0,999.0,999.0
200411270800,0.94,7.99,-34.00,29.00,63.00,999.0,999.0,999.0
200411270810,4.66,8.33,-36.00,36.00,72.00,999.0,999.0,999.0
200411270820,4.93,8.78,-40.00,42.00,82.00,999.0,999.0,999.0
200411270830,359.90,8.40,-40.00,28.00,68.00,999.0,999.0,999.0
200411270840,2.72,8.91,-38.00,39.00,77.00,999.0,999.0,999.0
200411270930,1.73,8.51,-37.00,39.00,76.00,999.0,999.0,999.0
200411270940,1.15,8.32,-39.00,33.00,72.00,999.0,999.0,999.0
200411271020,4.54,8.38,-52.00,36.00,88.00,999.0,999.0,999.0
200411271030,1.34,8.23,-39.00,29.00,68.00,999.0,999.0,999.0
200411271050,4.78,7.81,-36.00,34.00,70.00,999.0,999.0,999.0
200411271100,0.42,7.90,-35.00,30.00,65.00,999.0,999.0,999.0
200411271110,357.69,8.20,-41.00,28.00,69.00,999.0,999.0,999.0
200411271120,359.98,8.21,-38.00,32.00,70.00,999.0,999.0,999.0
200411271130,359.02,7.80,-35.00,27.00,62.00,999.0,999.0,999.0
200411271140,3.82,7.57,-36.00,30.00,66.00,999.0,999.0,999.0
200411271150,6.19,7.31,-36.00,34.00,70.00,999.0,999.0,999.0
200411271310,6.28,6.84,-24.00,34.00,58.00,999.0,999.0,999.0
200411271340,5.95,6.36,-29.00,28.00,57.00,999.0,999.0,999.0
200411271400,6.50,5.04,-29.00,25.00,54.00,999.0,999.0,999.0
200411271410,4.89,5.11,-31.00,27.00,58.00,999.0,999.0,999.0
200411271420,6.62,4.67,-24.00,23.00,47.00,999.0,999.0,999.0
200411271430,2.18,7.59,-47.00,26.00,73.00,999.0,999.0,999.0
200411271440,7.28,7.19,-33.00,34.00,67.00,999.0,999.0,999.0
200411271450,5.88,7.53,-36.00,34.00,70.00,999.0,999.0,999.0
200411271500,6.53,7.33,-34.00,28.00,62.00,999.0,999.0,999.0
200411271540,4.57,6.85,-26.00,28.00,54.00,999.0,999.0,999.0
200411271720,18.08,18.52,-62.00,109.00,171.00,999.0,999.0,999.0
200411272100,4.53,6.55,-35.00,29.00,64.00,999.0,999.0,999.0
200411272110,6.66,5.90,-31.00,26.00,57.00,999.0,999.0,999.0
200411272140,5.46,6.40,-23.00,30.00,53.00,999.0,999.0,999.0
200411272200,6.50,6.91,-26.00,32.00,58.00,999.0,999.0,999.0
200411272210,2.90,7.60,-31.00,36.00,67.00,999.0,999.0,999.0
200411272220,3.75,7.24,-33.00,29.00,62.00,999.0,999.0,999.0
200411280000,4.68,8.09,-34.00,35.00,69.00,999.0,999.0,999.0
200411280010,3.90,7.81,-34.00,28.00,62.00,999.0,999.0,999.0
200411280300,0.74,7.79,-45.00,28.00,73.00,999.0,999.0,999.0
200411280340,4.38,7.95,-34.00,30.00,64.00,999.0,999.0,999.0
200411280700,8.45,9.67,-34.00,46.00,80.00,999.0,999.0,999.0
200411280720,15.09,14.02,-45.00,74.00,119.00,999.0,999.0,999.0
200411280730,10.47,13.04,-36.00,48.00,84.00,999.0,999.0,999.0
200411280740,9.49,12.39,-43.00,43.00,86.00,999.0,999.0,999.0
200411280750,8.03,11.97,-47.00,47.00,94.00,999.0,999.0,999.0
200411280810,358.48,11.60,-60.00,32.00,92.00,999.0,999.0,999.0
200411280820,4.33,7.35,-38.00,34.00,72.00,999.0,999.0,999.0
200411280850,3.26,13.12,-50.00,49.00,99.00,999.0,999.0,999.0
200411280910,353.50,13.89,-51.00,40.00,91.00,999.0,999.0,999.0
200411281050,0.33,10.49,-49.00,37.00,86.00,999.0,999.0,999.0
200411281100,4.85,8.80,-36.00,35.00,71.00,999.0,999.0,999.0
200411281110,4.23,7.79,-37.00,34.00,71.00,999.0,999.0,999.0
200411281720,1.68,13.27,-41.00,48.00,89.00,999.0,999.0,999.0
200412191200,4.06,10.16,-47.00,45.00,92.00,999.0,999.0,999.0
200412191210,0.09,10.52,-58.00,49.00,107.00,999.0,999.0,999.0
200412191220,2.97,10.88,-41.00,43.00,84.00,999.0,999.0,999.0
200412191230,359.95,9.85,-45.00,32.00,77.00,999.0,999.0,999.0
200412191240,359.08,12.04,-58.00,49.00,107.00,999.0,999.0,999.0
200412191250,2.71,10.66,-47.00,42.00,89.00,999.0,999.0,999.0
200412191300,359.17,11.21,-52.00,46.00,98.00,999.0,999.0,999.0
200412191310,359.08,10.42,-49.00,35.00,84.00,999.0,999.0,999.0
200412191320,0.06,10.14,-46.00,40.00,86.00,999.0,999.0,999.0
200412191330,359.91,10.70,-43.00,42.00,85.00,999.0,999.0,999.0
200412191340,2.93,10.84,-54.00,51.00,105.00,999.0,999.0,999.0
200412191350,1.25,9.88,-41.00,38.00,79.00,999.0,999.0,999.0
200412191400,4.72,9.58,-47.00,42.00,89.00,999.0,999.0,999.0
200412191410,5.06,9.69,-46.00,41.00,87.00,999.0,999.0,999.0
200412191420,5.88,9.15,-37.00,43.00,80.00,999.0,999.0,999.0
200412191430,4.38,9.95,-47.00,50.00,97.00,999.0,999.0,999.0
200412191440,1.14,9.76,-50.00,39.00,89.00,999.0,999.0,999.0
200412191450,359.06,9.84,-46.00,34.00,80.00,999.0,999.0,999.0
200412191500,359.75,10.52,-56.00,34.00,90.00,999.0,999.0,999.0
200412191510,5.90,9.58,-39.00,51.00,90.00,999.0,999.0,999.0
200412191520,2.04,10.30,-43.00,41.00,84.00,999.0,999.0,999.0
200412191530,2.93,9.36,-40.00,35.00,75.00,999.0,999.0,999.0
200412191540,3.57,9.31,-35.00,42.00,77.00,999.0,999.0,999.0
200412191550,5.12,9.47,-43.00,46.00,89.00,999.0,999.0,999.0
200412191600,7.50,9.37,-33.00,51.00,84.00,999.0,999.0,999.0
200412191610,2.41,9.93,-50.00,37.00,87.00,999.0,999.0,999.0
200412191620,1.84,10.47,-45.00,45.00,90.00,999.0,999.0,999.0
200412191630,359.66,10.06,-49.00,35.00,84.00,999.0,999.0,999.0
200412191640,359.62,10.61,-58.00,34.00,92.00,999.0,999.0,999.0
200412191650,359.10,9.83,-53.00,30.00,83.00,999.0,999.0,999.0
200412191700,4.31,9.83,-44.00,33.00,77.00,999.0,999.0,999.0
200412191710,4.62,9.27,-34.00,31.00,65.00,999.0,999.0,999.0
200412191720,8.29,7.01,-28.00,37.00,65.00,999.0,999.0,999.0
200412191730,4.86,8.20,-40.00,37.00,77.00,999.0,999.0,999.0
200412191740,0.63,8.68,-40.00,34.00,74.00,999.0,999.0,999.0
200412191750,2.94,8.42,-36.00,34.00,70.00,999.0,999.0,999.0
200412191800,6.12,8.13,-38.00,36.00,74.00,999.0,999.0,999.0
200412191810,8.65,8.45,-36.00,48.00,84.00,999.0,999.0,999.0
200412191820,2.88,8.46,-41.00,39.00,80.00,999.0,999.0,999.0
200412191830,1.47,8.01,-41.00,30.00,71.00,999.0,999.0,999.0
200412191840,5.11,8.51,-37.00,44.00,81.00,999.0,999.0,999.0
200412191850,5.20,9.55,-51.00,36.00,87.00,999.0,999.0,999.0
200412191900,9.36,7.28,-30.00,39.00,69.00,999.0,999.0,999.0
200412191910,6.74,7.16,-32.00,35.00,67.00,999.0,999.0,999.0
200412191920,6.85,7.92,-35.00,39.00,74.00,999.0,999.0,999.0
200412191930,7.89,8.12,-34.00,43.00,77.00,999.0,999.0,999.0
200412191940,6.68,8.58,-41.00,37.00,78.00,999.0,999.0,999.0
200412191950,7.18,8.48,-44.00,41.00,85.00,999.0,999.0,999.0
200412192000,9.66,7.41,-33.00,40.00,73.00,999.0,999.0,999.0
200412192010,4.79,9.02,-33.00,36.00,69.00,999.0,999.0,999.0
200412192020,5.30,8.83,-34.00,37.00,71.00,999.0,999.0,999.0
200412192030,5.79,9.63,-41.00,46.00,87.00,999.0,999.0,999.0
200412192040,358.51,10.75,-51.00,34.00,85.00,999.0,999.0,999.0
200412192050,7.87,9.15,-45.00,42.00,87.00,999.0,999.0,999.0
200412192100,0.42,10.66,-53.00,33.00,86.00,999.0,999.0,999.0
200412192110,358.32,10.61,-51.00,35.00,86.00,999.0,999.0,999.0
200412192120,2.44,10.32,-54.00,42.00,96.00,999.0,999.0,999.0
200412192130,0.68,10.83,-52.00,47.00,99.00,999.0,999.0,999.0
200412192140,2.84,10.62,-48.00,40.00,88.00,999.0,999.0,999.0
200412192210,4.75,11.45,-49.00,48.00,97.00,999.0,999.0,999.0
200412192220,356.64,12.35,-54.00,36.00,90.00,999.0,999.0,999.0
200412192230,358.82,12.59,-57.00,50.00,107.00,999.0,999.0,999.0
200412192240,4.30,11.37,-53.00,55.00,108.00,999.0,999.0,999.0
200412192300,1.19,11.64,-46.00,55.00,101.00,999.0,999.0,999.0
200412192310,3.87,10.33,-56.00,49.00,105.00,999.0,999.0,999.0
200412192320,2.29,11.08,-55.00,46.00,101.00,999.0,999.0,999.0
200412192330,2.31,11.30,-46.00,46.00,92.00,999.0,999.0,999.0
200412192340,0.98,10.89,-44.00,56.00,100.00,999.0,999.0,999.0
200412192350,4.68,11.06,-50.00,56.00,106.00,999.0,999.0,999.0
200412200000,3.16,10.78,-51.00,49.00,100.00,999.0,999.0,999.0
200412200010,2.48,11.67,-44.00,54.00,98.00,999.0,999.0,999.0
200412200020,4.32,11.90,-45.00,53.00,98.00,999.0,999.0,999.0
200412200030,3.73,11.57,-57.00,62.00,119.00,999.0,999.0,999.0
200412200040,0.91,12.13,-63.00,49.00,112.00,999.0,999.0,999.0
200412200050,0.85,12.51,-57.00,61.00,118.00,999.0,999.0,999.0
200412200100,6.55,11.54,-49.00,67.00,116.00,999.0,999.0,999.0
200412200110,2.12,12.31,-59.00,61.00,120.00,999.0,999.0,999.0
200412200120,1.43,11.31,-53.00,48.00,101.00,999.0,999.0,999.0
200412200130,2.46,11.13,-53.00,52.00,105.00,999.0,999.0,999.0
200412200140,1.97,11.43,-47.00,62.00,109.00,999.0,999.0,999.0
200412200150,3.27,10.80,-52.00,53.00,105.00,999.0,999.0,999.0
200412200200,2.08,10.58,-62.00,67.00,129.00,999.0,999.0,999.0
200412200210,1.28,10.68,-54.00,43.00,97.00,999.0,999.0,999.0
200412200220,3.45,10.57,-42.00,54.00,96.00,999.0,999.0,999.0
200412200230,2.86,9.83,-42.00,53.00,95.00,999.0,999.0,999.0
200412200240,4.87,10.04,-45.00,51.00,96.00,999.0,999.0,999.0
200412200250,4.93,10.29,-55.00,58.00,113.00,999.0,999.0,999.0
200412200300,4.39,10.38,-50.00,62.00,112.00,999.0,999.0,999.0
200412200310,2.68,10.38,-40.00,55.00,95.00,999.0,999.0,999.0
200412200320,3.81,10.31,-46.00,52.00,98.00,999.0,999.0,999.0
200412200330,5.30,9.61,-44.00,50.00,94.00,999.0,999.0,999.0
200412200340,3.98,9.84,-43.00,56.00,99.00,999.0,999.0,999.0
200412200350,2.20,10.79,-49.00,55.00,104.00,999.0,999.0,999.0
